NNS,VBP,PRP,VBP,DT,NN,NN,NN
MD,VB,VB,DT,NN,NN,NN,NN
NNS,IN,DT,NNS,IN,JJR,NN,NNS
RB,VBP,PRP,VBN,CC,VBN,CC,VBN
RB,PRP,VBD,CC,PRP,VBD,TO,VB
RB,VBG,NN,VB,PRP$,NN,RB,VB
VBG,JJ,NN,IN,DT,CD,NN,NN
JJ,JJ,NN,DT,IN,DT,NN,NN
JJ,VB,PRP,JJ,IN,JJ,VBP,RB
DT,NN,NN,NN,IN,PRP,VBD,VBG
VB,DT,NN,CC,VB,RP,DT,NN
RB,PRP,VBP,RB,RB,PRP,VBP,RB
RB,WP,IN,WP,IN,WP,DT,NN
RB,PRP,VBP,RB,RB,PRP,VBP,RB
RB,WP,IN,WP,IN,WP,DT,NN
RB,PRP,VBP,RB,RB,PRP,VBP,RB
RB,WP,IN,WP,IN,WP,DT,NN
RB,PRP,VBP,RB,RB,PRP,VBP,RB
RB,WP,IN,WP,IN,WP,DT,NN
PRP,IN,NN,NN,PDT,DT,NN,NN
PRP,IN,NN,NN,PDT,DT,NN,NN
NN,IN,NN,NN,VBZ,WP,PRP,VBP
VB,DT,NN,NN,VB,DT,NN,NN
VB,DT,NN,NN,VB,DT,NN,NN
VB,DT,NN,NN,VB,DT,NN,NN
VB,DT,NN,NN,VB,DT,NN,NN
VB,DT,NN,NN,VB,DT,NN,NN
JJ,VB,PRP,VB,JJ,JJ,VBP,VB
PRP,IN,NN,NN,PDT,DT,NN,NN
RB,RB,VB,CD,CD,WP,VBZ,DT
DT,CD,NN,NN,IN,DT,NN,NN
JJ,VBP,IN,NN,RB,VBD,DT,NN
VBD,RBR,NNS,IN,DT,NNS,VBD,NN
NNS,IN,DT,NN,RB,VB,PRP$,JJ
PRP,VBP,VB,PRP$,JJ,CC,NNS,VBP
PRP,RB,VBP,DT,NN,IN,DT,NN
RB,PRP,VBP,PRP,RB,IN,JJ,NN
VBG,IN,DT,NN,IN,DT,NN,NNS
CC,VBD,PRP,RB,IN,NN,VBN,TO
NN,TO,DT,NN,IN,PRP$,WRB,NN
NN,NNS,IN,DT,NN,IN,DT,NNS
MD,VB,DT,NN,VBP,DT,JJ,NN
DT,VBZ,RB,NNS,IN,DT,NN,NN
IN,DT,NN,VBZ,VBP,IN,DT,NN
NN,NNS,MD,PRP,VB,VB,PRP$,NN
RB,VB,VBG,PRP,DT,RB,JJ,NN
VB,JJ,NN,PRP$,NNS,VB,PRP$,NN
VB,PRP,IN,DT,NNS,IN,PRP,VBP
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,VBG,IN,PRP,VBZ,DT,JJ,NN
NN,IN,DT,NN,DT,NN,IN,NNS
PRP,VBD,NNS,TO,VBG,IN,PRP$,NN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
RB,RB,JJ,VBP,PRP,IN,NN,NNS
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NN,NN,PRP,VBD,PRP,VB,PRP,IN
NNS,VBP,IN,DT,NN,TO,PRP$,NN
VBN,IN,VBN,IN,DT,NN,IN,NNS
RB,VBZ,JJ,JJ,NN,NN,TO,VB
NN,NN,IN,NNS,VBN,RP,PRP$,NN
JJ,NN,VBZ,DT,NN,IN,PRP$,NNS
DT,VBZ,PRP$,NN,NN,IN,JJ,NN
PRP,IN,IN,NN,IN,JJ,PRP$,NN
PRP,IN,IN,NN,IN,JJ,PRP$,NN
NNS,VBP,PRP$,NNS,IN,JJ,VB,JJ
PRP$,JJ,TO,VB,PRP,CC,PRP$,NNS
VB,RB,JJ,NN,NNS,IN,DT,NN
PDT,DT,JJ,NNS,WP,VBP,DT,NN
PRP,IN,IN,NN,IN,JJ,PRP$,NN
PRP,IN,IN,NN,IN,JJ,PRP$,NN
RB,IN,NN,RB,VBD,IN,DT,NN
NN,NN,NN,DT,RB,IN,PRP$,NN
RB,JJ,VBN,IN,IN,DT,NN,NNS
NN,RP,NN,VB,IN,RP,DT,NN
NN,NN,IN,NN,CC,DT,NN,NN
PRP,IN,IN,NN,IN,JJ,PRP$,NN
PRP,IN,IN,NN,IN,JJ,PRP$,NN
PRP,IN,IN,NN,IN,JJ,PRP$,NN
PRP,IN,IN,NN,IN,JJ,PRP$,NN
RB,VB,DT,NN,NN,IN,NNS,JJ
NN,IN,NN,VBD,DT,NN,IN,NN
DT,NN,IN,NN,VBD,DT,NN,IN
NN,NN,PRP$,RB,NN,IN,DT,NN
NN,NN,PRP$,RB,NN,IN,DT,NN
NN,NN,PRP$,RB,NN,IN,DT,NN
NN,NN,PRP$,RB,NN,IN,DT,NN
NN,NN,PRP$,RB,NN,IN,DT,NN
PRP,NN,NN,WRB,DT,NN,VBG,NNS
WP,VBZ,DT,NNS,IN,JJ,NN,NN
WRB,VBD,DT,NN,JJ,NN,NN,NN
IN,NNS,VBP,NNS,IN,NNS,CC,NNS
RB,JJ,NN,NN,RB,RP,RB,VB
PRP,VB,DT,NNS,VBP,IN,PRP$,NNS
PRP,IN,DT,NN,NN,IN,DT,NN
WP,NN,RB,JJ,NN,NNS,VBP,JJ
NN,VBG,NN,PRP,VBZ,NN,NN,NN
VB,IN,WRB,JJ,NN,NN,NN,NNS
PRP,VB,PRP$,NN,IN,DT,NN,NN
PRP,VBP,DT,NN,IN,DT,NN,NN
PRP,VBZ,DT,NN,IN,DT,NN,NNS
DT,NN,IN,NN,IN,PRP$,NN,NN
VB,PRP,RP,NN,RB,VBP,IN,NN
NN,VBZ,PRP$,JJ,NNS,IN,DT,NN
DT,NNS,VB,VBG,NNS,WRB,NN,IN
CC,VB,DT,NNS,VBG,RP,DT,NN
PRP,VBP,VBP,TO,VB,DT,JJS,NNS
PRP$,NN,NN,VBD,RB,DT,JJ,NNS
NN,NN,NNS,VBD,RB,WRB,NN,IN
WRB,NN,IN,PRP$,NN,WRB,NN,IN
WRB,NNS,RBS,VBN,IN,WRB,NN,IN
PRP$,DT,NN,NNS,VBP,WRB,NN,VBP
NN,VB,DT,NN,IN,DT,NN,NN
NN,IN,NN,RB,VB,DT,NN,NN
IN,JJ,NN,NN,NN,VBP,NN,NN
NN,VBD,DT,NN,JJ,NN,RB,NN
NNS,VBD,DT,NNS,CC,VBP,TO,VB
PRP,MD,VB,DT,NN,IN,DT,NN
VBG,NN,NNS,VBP,RB,TO,DT,NN
PRP,VB,JJ,CD,IN,PRP,VBP,VBD
NN,PRP,VBZ,VBN,VB,PRP,VB,NN
PRP,VBP,VB,IN,RB,PRP$,NN,NN
NN,NN,DT,NN,RB,NN,DT,NN
JJ,IN,NN,IN,PRP$,JJ,NN,NN
MD,PRP,VB,JJ,NN,NN,NN,NN
TO,DT,JJ,NN,VBD,JJ,JJ,NN
DT,JJ,NN,NN,PRP,JJ,PRP,NNS
DT,NN,NN,NN,VB,PRP$,JJ,NN
RB,VBP,NNS,VBP,TO,VB,JJ,VBN
CC,CD,NNS,NN,VB,DT,NN,NN
IN,DT,NN,NN,VBG,JJ,NNS,VBG
DT,NN,VBG,VBD,DT,JJ,NNS,VBG
CC,JJ,VBG,VBG,JJ,NNS,IN,VBG
VBG,RB,IN,DT,NNS,IN,DT,NN
NNS,VB,VBG,PRP,IN,NNS,RB,JJ
RB,NN,IN,DT,RB,VBP,DT,NN
VBG,IN,DT,NN,VBZ,VB,PRP$,NN
DT,JJ,NNS,VBP,VB,IN,PRP$,NN
CC,NN,IN,DT,NNS,VBG,IN,NNS
VBG,IN,DT,NNS,VBG,IN,DT,NN
NN,RB,CC,VB,NN,NN,TO,VB
VBG,RP,DT,NNS,IN,NN,CC,NN
CC,VB,PRP,DT,NN,RB,VBZ,NN
PRP,VBP,RB,VB,DT,NN,IN,NN
CC,IN,NN,CC,NNS,VBP,PRP$,NN
CC,IN,DT,NN,VBN,TO,DT,JJ
NN,MD,VB,RB,CC,RB,MD,VB
NN,IN,NNS,WRB,NN,VBG,NN,NN
RB,JJ,VBP,PRP$,NN,NN,VBD,CD
NN,VBD,IN,DT,NN,DT,NN,NN
RB,PRP,VBP,PRP,IN,PRP$,CD,NN
VB,PRP,IN,DT,NN,NN,CC,NN
JJ,NNS,VBP,RP,JJ,CC,DT,NNS
NN,VBD,JJ,NNS,VBP,DT,JJ,NNS
DT,NN,DT,NN,DT,NNS,IN,NN
JJ,JJ,NNS,VBP,TO,VB,TO,PRP
VBG,NNS,NN,NN,IN,DT,NN,NN
VB,DT,NN,NN,PRP$,NN,IN,NN
NN,PRP,VBP,PRP,VBG,IN,JJ,NNS
VBG,NN,TO,DT,NN,IN,DT,NN
VB,PRP$,NN,IN,NN,IN,PRP,FW
NN,IN,NN,IN,DT,NN,NN,NNS
VBD,DT,NNS,CC,VBD,PRP$,NNS,IN
NN,NN,IN,JJ,NNS,IN,DT,NN
NN,NN,NNS,VBP,JJ,VB,DT,NN
NN,RP,IN,NN,WDT,VBZ,CC,NNS
RB,PRP,VBP,VBN,IN,JJ,NN,NNS
VB,PRP,DT,NN,NNS,TO,VB,RP
DT,NN,NN,NNS,RB,VBP,DT,NNS
NN,NN,VBD,RB,IN,DT,JJ,NN
NN,DT,NN,NN,IN,DT,JJ,NN
JJ,NN,NN,NN,VBD,JJ,PRP$,NNS
NN,NN,NNS,IN,PRP$,NN,WDT,WDT
PRP,VBP,DT,VBN,CC,VB,DT,NN
NN,RP,DT,NNS,IN,DT,NN,NN
VB,JJ,VB,PRP,CC,RB,VBD,PRP
NN,VBD,JJ,NNS,VBP,NN,IN,NNS
NN,TO,VB,NNS,WRB,NNS,VB,NN
JJ,RP,DT,JJ,NN,CC,NNS,VBP
VB,PRP,VB,VB,PRP,JJ,CC,VBD
DT,NN,PRP,VBP,DT,JJR,PRP,VBP
VBZ,JJ,NNS,IN,PRP,RB,JJ,NN
VB,PRP,IN,DT,NN,NN,CC,NN
NN,NN,IN,NN,IN,DT,NN,NN
DT,NN,DT,NN,DT,NN,NN,VBD
DT,NN,NN,CC,VBD,DT,NN,NN
DT,NNS,DT,NNS,DT,JJ,NN,NN
DT,NNS,JJ,JJ,CC,VB,DT,NN
DT,JJ,DT,JJ,DT,JJ,NN,NNS
DT,JJ,DT,NN,DT,RB,RP,NN
DT,NN,VBZ,VBN,DT,NNS,VBP,VB
DT,NN,IN,NN,WDT,VBP,DT,NN
DT,NN,VBZ,DT,NN,DT,NNS,VBP
DT,VBZ,DT,NN,CC,DT,NN,PRP
DT,VBZ,DT,NNS,DT,NNS,DT,NN
DT,JJ,NN,VBZ,DT,JJ,JJ,NN
DT,NNS,VBP,VBZ,DT,NNS,VBP,VBD
VBG,RP,DT,NN,IN,DT,JJS,NNS
NNS,VBP,RB,IN,IN,PRP,VBP,VBN
IN,DT,NNS,IN,DT,NNS,CC,NNS
IN,PRP,VBG,VB,RB,PRP,VBG,VB
NN,VBG,DT,CC,PRP,VB,VBG,IN
NN,PRP$,NN,NN,MD,VB,VB,JJ
VB,RP,DT,NNS,VBP,RP,DT,NNS
NN,VBG,NNS,CC,NNS,RB,DT,NN
NN,NN,NNS,PRP,RP,CC,VB,PRP$
PRP,DT,NN,IN,RB,CC,RB,NNS
IN,WRB,PRP,VBP,RP,NN,NNS,RP
IN,CD,JJR,NN,NN,TO,VB,PRP
NN,JJ,IN,PRP,WP,PRP,VBD,VB
RB,PRP,IN,NN,PRP,MD,VB,DT
IN,CD,JJR,NN,NN,TO,VB,PRP
VB,RP,IN,DT,JJ,NN,NN,IN
PRP,JJ,JJ,NNS,VB,PRP$,NN,IN
JJ,NN,VBD,RB,VBN,IN,DT,NN
VB,RP,IN,DT,JJ,NN,NN,IN
NN,VBZ,DT,NN,RB,VB,DT,NN
NN,VBD,RB,CC,VB,DT,NN,NN
NN,JJ,IN,PRP,WP,PRP,VBD,VB
CC,IN,DT,VBZ,NN,TO,VB,PRP
NNS,IN,NNS,PRP$,NN,VBP,NNS,VBP
NNS,IN,NNS,PRP$,NN,VBP,NNS,VBP
VB,RP,RP,JJ,VBG,IN,DT,NN
NNS,IN,NNS,PRP$,NN,VBP,NNS,VBP
IN,PRP,VBP,PRP,RB,JJ,VBP,RB
NNS,IN,NNS,PRP$,NN,VBP,NNS,VBP
NNS,IN,NNS,PRP$,NN,VBP,NNS,VBP
PRP,VB,VBG,IN,NNS,CC,DT,JJ
NN,VB,IN,JJ,RB,IN,JJ,NN
IN,JJ,VBP,VBP,WP,JJ,NN,VBZ
NNS,VBP,RP,VBG,RP,IN,PRP$,NN
DT,NNS,IN,JJ,NN,CC,NN,NN
NNS,IN,NNS,PRP$,NN,VBP,NNS,VBP
NNS,IN,NNS,PRP$,NN,VBP,NNS,VBP
NNS,IN,NNS,PRP$,NN,VBP,NNS,VBP
PRP,VBD,RB,VBD,NN,NN,VBZ,NN
JJ,NN,IN,DT,JJ,NN,NNS,RB
NN,DT,NN,IN,PRP,VBP,VB,WP
RB,DT,JJ,NN,NN,JJ,JJ,NNS
PRP,VBD,CD,IN,PRP,VBZ,JJ,NN
VBD,NN,IN,PDT,DT,NNS,VBP,NN
PRP,VBD,TO,NN,PRP,VBD,DT,RB
VBD,VBN,TO,VB,PRP,VBD,JJ,NNS
(,NN,IN,NN,NN,TO,VB,)
PRP,MD,VB,PRP,IN,PRP,VBD,RB
PRP,MD,VB,PRP,IN,PRP,VBD,RB
PRP,MD,VB,PRP,IN,PRP,VBD,RB
NN,VBD,DT,NN,NN,VBD,DT,NN
VBN,RP,NN,VBZ,JJ,RB,DT,JJ
VBG,NNS,NNS,IN,PRP,VBP,JJ,NNS
DT,RBS,JJS,JJ,NN,NN,NN,NN
NN,MD,VB,DT,NN,JJ,NN,NN
RB,NN,RB,VBD,JJ,NN,VBD,RBR
VB,PRP,VB,PRP,VB,PRP,VBG,RBR
DT,JJ,NN,IN,DT,NN,NNS,VBP
NN,NN,NN,VBN,IN,DT,NN,NN
NN,VBP,PRP,VBP,PRP,DT,JJ,NN
JJ,VBP,RB,VBN,PRP,IN,NN,VBD
NN,NN,RB,RB,VB,DT,NN,NN
JJ,VBP,RB,VBN,JJ,IN,NNS,VBD
IN,DT,NN,NN,NN,VBZ,TO,VB
NN,VBD,DT,NN,NN,VBD,DT,NN
NN,VBP,IN,NNS,VBP,IN,DT,NN
NN,NN,NNS,NN,NN,NN,DT,NN
PRP,VBD,PRP,NN,NN,VBD,PRP,VB
PRP,VBD,PRP,NN,PRP,VB,PRP,VB
NN,VBD,PRP,IN,PRP$,NNS,CD,NN
DT,JJ,VBD,NN,DT,NN,PRP,VBP
JJ,NN,NN,TO,VB,CC,TO,VB
JJ,JJ,JJ,NN,IN,PRP$,JJ,NNS
NN,VBD,VBN,RP,IN,DT,JJ,NN
NN,VB,PRP,CC,PRP,VB,PRP,IN
NN,NN,VBP,RB,RB,VB,DT,NN
CC,PRP$,JJ,JJ,NN,IN,DT,NN
NN,RB,RB,JJ,JJ,VBP,IN,NN
DT,IN,DT,JJ,NN,NN,NN,NN
PRP$,RB,JJ,JJ,NNS,IN,DT,NN
VBD,PRP,VBD,TO,VB,PRP$,NNS,IN
NNS,VBP,JJ,JJR,NNS,VBP,JJ,NN
NN,RB,RB,JJ,JJ,VBP,IN,NN
NN,RB,RB,JJ,JJ,VBP,IN,NN
DT,IN,DT,JJ,NN,NN,NN,NN
CC,RB,WRB,NN,NN,VBD,RB,NN
CC,VB,JJ,NN,RB,RB,IN,NN
IN,PRP$,NN,VB,WP,DT,JJ,NN
NN,WDT,VBZ,NN,WRB,PRP,VBZ,NN
CC,VBG,IN,PDT,DT,JJ,JJ,NNS
NN,RB,RB,IN,TO,VB,IN,NN
CC,NN,RB,VBG,NNS,IN,VBP,NN
CC,NN,NN,RB,JJ,VB,PRP$,NNS
NN,VBP,DT,JJ,NN,NN,VBP,VBN
UH,NN,VBP,NN,NN,VBP,VBN,VBN
PRP,VBP,VB,PRP,JJ,VBP,VBP,PRP
RB,PRP,CC,VB,VBD,VBN,TO,VB
PRP,VBD,DT,NN,NN,VBP,VBP,PRP
RB,NN,VBD,PRP$,NN,IN,PRP$,NNS
RB,PRP,CC,VB,VBD,VBN,TO,VB
NN,IN,IN,NN,PRP,VBD,RP,NN
NN,IN,IN,NN,PRP,VBD,RP,NN
NN,DT,NN,VBZ,DT,JJ,NN,DT
NN,NN,VBZ,PRP,VBZ,IN,TO,VB
NN,NN,VBZ,PRP,VBZ,IN,TO,VB
NN,NN,NN,NN,VBD,PRP,VBP,VB
NN,NN,VBZ,PRP,VBZ,IN,TO,VB
NN,RB,VBD,DT,JJ,NN,IN,NN
NN,NN,RB,VBD,TO,VB,DT,NN
NN,NN,NN,NN,VBP,VBP,DT,NN
JJ,NN,VBP,IN,NN,NN,NN,NN
CC,NN,VBD,VBN,IN,JJ,NN,NN
NN,IN,DT,NN,NNS,IN,DT,NN
NN,RB,VBD,IN,NN,FW,NN,NN
NN,VBP,NN,VB,PRP$,NN,RB,NN
NN,NN,VBZ,PRP,VBZ,IN,TO,VB
NN,NN,VBZ,PRP,VBZ,IN,TO,VB
JJ,VBG,IN,PRP$,NN,VBZ,DT,JJS
NN,VBD,DT,NN,NN,VBD,DT,NN
RB,VB,VB,PRP,CC,RB,VB,PRP
IN,NN,CC,NN,JJ,NN,PRP,IN
CD,NNS,WDT,VBP,VBZ,VBN,VBG,PRP
IN,NN,NN,VBD,NNS,CC,NNS,TO
NN,VBZ,PRP,DT,VBP,IN,NN,RB
JJ,VBN,NN,NNS,IN,DT,JJ,NN
JJ,NN,JJ,NN,IN,PRP$,JJ,NN
JJ,JJ,NN,NN,NN,IN,PRP$,NNS
RB,JJ,VB,DT,JJ,NN,NN,NN
VBN,TO,VB,DT,NN,NN,CC,NNS
RB,IN,NN,NN,VBG,NN,CC,NN
NN,DT,NN,VBZ,JJ,CC,PRP$,JJ
NN,IN,NN,VBZ,DT,NN,IN,NNS
NN,NN,CC,NN,NN,TO,VB,NNS
CC,PRP,JJ,RB,VBN,DT,NN,NN
RB,NNS,RB,VBP,PRP,VB,JJ,NNS
CC,JJ,NN,NN,IN,DT,JJ,NN
NN,RB,IN,PRP$,NNS,VBZ,JJ,NN
DT,VBZ,IN,DT,NN,IN,DT,NN
CC,JJ,RB,VBP,RB,RB,VBP,NN
NNS,PRP$,JJ,VB,PRP$,VBG,NNS,RB
VB,VB,VB,JJ,JJ,NN,RB,JJ
NN,RB,VBD,DT,RB,WP,RB,NN
JJ,VBD,PRP$,NNS,WP,RB,VBP,VB
NN,VBP,DT,NN,IN,DT,JJ,NN
CC,JJ,NN,NN,IN,PRP,VBP,JJ
RB,VB,PRP$,NN,CC,PRP$,NN,NN
VBN,TO,VB,DT,NN,IN,DT,NN
NN,NN,RB,VB,IN,DT,JJ,NN
VB,NN,NN,IN,DT,JJ,JJ,NN
JJ,NN,JJ,NN,JJ,NN,JJ,NN
VBG,NN,NNS,IN,DT,NN,NN,VBD
NN,NN,VBD,DT,NN,CC,DT,NN
VB,DT,CD,NN,NN,TO,DT,NN
NN,VBP,DT,NN,IN,DT,JJ,NN
NN,IN,DT,NN,NN,PRP,VBD,JJ
NN,PRP,IN,PRP$,NN,IN,PRP,VBP
NN,NN,RB,VB,IN,DT,JJ,NN
VB,NN,NN,IN,DT,JJ,JJ,NN
JJ,NN,JJ,NN,JJ,NN,JJ,NN
JJ,NN,NN,NN,IN,DT,JJ,NN
NN,NN,VBP,JJ,NN,NN,NN,NN
NN,PRP,VBP,DT,JJ,NN,NN,NNS
CC,PRP,VBP,DT,JJ,NN,NN,NNS
VB,DT,NN,NN,IN,PRP,VBP,NNS
NN,PRP,VBP,DT,JJ,JJ,NN,NNS
CC,PRP,VBP,DT,JJ,JJ,NN,NNS
CC,PRP,VBP,DT,JJ,NN,NN,NNS
JJ,NNS,PRP$,JJ,NN,NN,NN,NN
PRP,VBD,TO,VB,DT,NN,WP,RB
NN,VBD,DT,IN,DT,NN,DT,NN
PRP$,NN,VBN,JJ,PRP$,NN,VBN,JJ
PRP$,NNS,VBN,JJ,PRP$,NNS,VBN,JJ
JJ,NN,NN,PRP$,JJ,NN,NN,RP
NNS,VBP,RB,JJ,PRP,VBP,JJ,JJ
NN,VB,VBN,RP,JJ,VB,VBN,RP
NN,FW,NN,NN,NN,VBD,DT,NN
NN,VBD,DT,IN,DT,NN,DT,NN
JJ,NN,JJ,NN,VBD,JJ,JJ,NN
VB,PRP,RP,JJ,VB,RP,JJ,NN
JJ,NN,JJ,NN,VBD,JJ,JJ,NN
JJ,NN,JJ,NN,PRP,IN,PRP,VBP
IN,DT,NNS,VBD,VBG,PRP,VBD,PRP
RB,NN,NN,WDT,VB,PRP,PRP,VBD
DT,JJ,NN,NN,IN,PRP,VBP,NN
NN,PRP,RP,CC,NN,CC,VB,PRP
IN,DT,NNS,VBD,VBG,PRP,VBD,PRP
RB,NN,NN,WDT,VB,PRP,PRP,VBD
NN,VBP,JJ,NN,NN,JJR,IN,NN
NN,IN,PRP,VBP,VB,IN,IN,RB
IN,DT,NNS,VBD,VBG,PRP,VBD,PRP
RB,NN,NN,WDT,VB,PRP,PRP,VBD
VB,DT,JJ,IN,PRP,VBD,DT,NN
NN,PRP,RP,CC,NN,CC,VB,PRP
IN,DT,NNS,VBD,VBG,PRP,VBD,PRP
VBG,IN,NN,NN,NN,IN,DT,NN
VBN,DT,JJ,JJ,NN,PRP,VBD,JJ
VBG,RP,DT,NN,IN,PRP,RB,VBP
VBG,TO,PRP$,NNS,IN,PRP,RB,VBP
VBG,PRP,VBP,RB,VBP,NN,IN,PRP
PRP$,JJ,TO,VB,DT,NN,PRP,VBN
VBG,IN,NN,NN,NN,IN,DT,NN
VBN,DT,JJ,JJ,NN,PRP,VBD,JJ
NN,RB,VBG,NN,NN,VBP,VBP,NN
CC,DT,JJ,NN,VB,PRP$,NN,NN
VB,PRP,JJ,NNS,VBP,JJ,IN,PRP
NN,NN,NNS,VBD,NN,IN,DT,NN
JJ,NN,NNS,VBD,DT,JJ,NN,JJ
JJ,NN,VBD,JJ,IN,PRP$,NNS,VBD
IN,DT,NN,IN,NN,NN,NN,NN
VB,DT,JJ,NNS,NN,CC,NN,NNS
MD,VB,PRP,RP,CC,RB,VB,PRP
NN,PRP,VBZ,JJ,NNS,JJ,VBN,VB
NNS,VBP,DT,NN,NN,RB,RB,VBP
NNS,VBP,DT,NN,NN,RB,RB,VBP
VBP,PRP,JJ,NNS,VBP,PRP,JJ,NNS
PRP$,DT,JJ,NN,CC,PRP,RB,VB
NNS,VBP,IN,NNS,VBP,JJ,NN,NNS
NN,VBD,DT,NN,WRB,DT,NNS,VBD
DT,IN,PRP$,NNS,IN,PRP$,NN,NN
WP,VBD,NN,NN,DT,IN,PRP,VBP
NN,NN,VBP,JJ,NNS,CC,NN,NNS
JJ,NN,VBD,JJ,NN,IN,DT,NN
PRP$,NNS,TO,PRP,PRP,CC,VB,VBP
NNS,IN,DT,JJ,NN,VB,IN,PRP
DT,NN,NN,IN,DT,NN,JJ,VBP
VB,DT,NN,CC,NN,CC,NN,NN
NNS,IN,DT,JJ,NN,VB,IN,PRP
DT,NN,NN,IN,DT,NN,JJ,VBP
NN,VBD,JJ,VBN,DT,JJ,NN,NN
NNS,VBP,RP,NN,NNS,VBP,VBN,RP
CC,PRP,VBP,WRB,NN,RB,VBD,RB
RB,VBN,NN,NN,IN,DT,NN,NN
DT,NN,NN,IN,DT,NN,RB,VBD
IN,DT,NN,IN,DT,NN,NN,NN
IN,NNS,IN,NN,DT,NN,CC,NN
VBN,PRP,DT,NN,IN,NN,NN,WP
PRP,VBP,DT,NN,WDT,VBD,VBD,RP
NN,VBD,IN,DT,JJ,NN,NN,NNS
NN,JJ,IN,NN,JJ,NN,IN,PRP
JJ,NN,IN,DT,NN,IN,PRP$,NN
NN,VBP,DT,NN,DT,NN,VBZ,VBN
RB,RB,IN,DT,NN,IN,NN,VBD
DT,WRB,PRP,VBP,DT,VBZ,JJ,NN
NN,JJ,IN,NN,JJ,NN,IN,PRP
NN,JJ,IN,NN,JJ,NN,IN,PRP
CC,NN,VBD,RB,NN,IN,NN,NN
RB,RB,VB,RP,RB,RB,VB,RP
PRP,VBD,DT,NN,RP,IN,DT,NN
DT,JJ,JJ,NN,WDT,VBZ,NN,NN
NN,VBD,JJ,VBD,JJ,VBD,JJ,VBD
VB,PRP$,NNS,RB,VB,IN,PRP$,NN
NN,VBD,NN,VBD,NN,IN,PRP$,NN
NN,VBD,NN,VBD,NN,IN,PRP$,NN
NN,VBD,NN,VBD,NN,IN,PRP$,NN
NN,RB,RB,IN,TO,VB,TO,PRP
NN,IN,DT,NN,NN,IN,DT,NNS
NN,IN,DT,NN,NN,IN,DT,NN
IN,PDT,DT,NNS,VBP,PDT,DT,NNS
NN,IN,DT,NN,NNS,IN,DT,NN
RB,RB,NN,VBD,PRP,VB,VBD,IN
PRP,VBP,IN,DT,JJ,NN,NNS,VB
CC,VB,DT,NN,IN,PRP,RB,VBD
VB,PRP$,NN,VB,PRP,WP,PRP,VBP
DT,CD,IN,NN,IN,DT,NN,NN
NN,NNS,VBZ,DT,JJ,NN,IN,NN
CC,VB,RB,WRB,JJ,VBP,JJ,NN
DT,NN,MD,RB,VB,PRP$,JJ,NN
DT,NN,MD,RB,VB,DT,NN,VB
DT,NN,NN,MD,RB,VB,DT,NN
CC,JJ,NN,WRB,DT,NN,VBZ,JJ
NN,DT,IN,JJ,NN,PRP,VBP,VB
CC,PRP,VBP,VB,PRP,WRB,JJ,NN
VB,PRP$,NN,VB,PRP,WP,PRP,VBP
DT,CD,IN,NN,IN,DT,NN,NN
NN,NNS,VBZ,DT,JJ,NN,IN,NN
CC,VB,RB,WRB,JJ,VBP,JJ,NN
DT,NN,MD,RB,VB,PRP$,JJ,NN
DT,NN,MD,RB,VB,DT,NN,VB
VB,CD,IN,PRP,VBD,NNS,DT,NN
VB,CD,IN,PRP,VBD,NNS,DT,NN
VB,DT,NN,RP,IN,PRP$,NN,JJ
VBD,DT,NN,CC,NN,VBD,PRP,NNS
IN,DT,NNS,WRB,DT,NN,NN,NN
VB,PRP$,NN,VB,PRP,WP,PRP,VBP
DT,CD,IN,NN,IN,DT,NN,NN
NN,NNS,VBZ,DT,JJ,NN,IN,NN
NN,VBD,PRP$,NN,NN,VBD,PRP$,NN
NN,MD,NN,PRP,CC,NN,VBP,VBG
WRB,DT,NN,NN,VBZ,VBN,IN,PRP
RB,DT,JJ,NN,MD,VB,DT,NN
PRP,MD,VB,IN,PRP$,NN,VBD,PRP
NN,VBD,PRP$,NN,NN,VBD,PRP$,NN
NN,MD,NN,PRP,CC,NN,VBP,VBG
RB,VB,RP,CC,RB,VB,DT,NN
RB,VB,RP,CC,RB,VB,DT,NN
PRP,MD,VB,IN,PRP$,NN,VBD,PRP
NN,VBD,PRP$,NN,NN,VBD,PRP$,NN
NN,MD,NN,PRP,CC,NN,VBP,VBG
VB,NN,DT,JJ,JJ,NN,IN,JJ
VB,NN,DT,JJ,JJ,NN,IN,JJ
VB,NN,DT,JJ,JJ,NN,IN,JJ
PRP,VBD,NN,MD,PRP,VB,IN,PRP
PRP,VBN,DT,VBN,RP,NN,IN,PRP
RB,VB,DT,NNS,RB,VBD,PRP,RP
NN,NNS,CC,NNS,VBP,NN,NN,NN
